time,id0,id1,id2,x,y,z,momentBendX,momentBendY,momentBendZ,momentTwistX,momentTwistY,momentTwistZ,normalForceX,normalForceY,normalForceZ,shearForceX,shearForceY,shearForceZ
0.3161841859169754,44,5194,44,3.0214501854628786,0.9015087748412702,0.42002922815391047,0,0,0,0,0,0,-4.495027108485326,-57.16091679774285,16.567843620569562,0.17408659913181346,-0.06547344155606671,-0.10994165579306125
0.3161841859169754,45,5194,45,3.016731367557648,0.9188720171378472,0.42426656611933483,0,0,0,0,0,0,-3.863675107164404,-51.36621489285297,9.207441374060735,0.7137793758324743,0.02116041952443659,-0.7366637129011766
0.3161841859169754,46,46,47,3.010870452166036,0.9356913743510019,0.42401039720941675,0,0,0,0,0,0,-4.076153809466435,-46.77858561557865,-8.786821685337241,0.018819409202241233,-1.0596930267456666,1.0401680970235454
0.3161841859169754,47,47,48,3.007241895293593,0.9513157045556169,0.43350687259816445,0,0,0,0,0,0,-1.303748519170823,-47.41995351045677,-21.122070347604254,-0.7568268499994685,-1.012307078400208,1.768391764587313
0.3161841859169754,48,48,49,3.0077049144540013,0.9666036259342303,0.44455041671755213,0,0,0,0,0,0,-0.05818598141276044,-43.945313459843575,-31.857587857034424,0.006981452870295252,0.9763369554709138,-0.983287623356199
0.3161841859169754,49,49,50,3.00712236900271,0.9803495610203516,0.4580298260896601,0,0,0,0,0,0,-0.13743785496821315,-37.82013222490562,-52.939814890394615,-0.04471533874741195,1.423559749173905,-1.378817595451027
0.3161841859169754,50,5466,50,3.0062145295642564,0.9923114202079676,0.4745495702508587,0,0,0,0,0,0,86.4915360224044,9.70896751936235,-10.129439643125092,-0.8400119110881015,4.334191035363926,-3.494557264755929
0.3161841859169754,51,5784,51,3.00520963699335,1.0064839555166964,0.48837216411388124,0,0,0,0,0,0,70.40464445048903,0.9622983610751505,45.34298295485104,-16.41199380115737,46.706089822266414,-30.293343950988405
0.3161841859169754,52,4408,52,2.9970477592300995,1.0211951779068336,0.4945652477593296,0,0,0,0,0,0,6.150496666527729,-30.417581155756487,31.182610290752233,-19.82913283173753,28.139589330522995,-8.310388459970538
0.3161841859169754,53,4408,53,2.989017240242586,1.0364234510862311,0.49389175893230797,0,0,0,0,0,0,11.707826426236814,-32.76997320086639,28.475664247257992,-1.8690626279573461,5.419825118074771,-3.5507937475178313
0.3161841859169754,54,4408,54,2.9847170811565236,1.0528968771325722,0.4924788382672135,0,0,0,0,0,0,7.019854274511102,-45.799540750435305,9.403477214342285,3.7189125656844024,1.0461532680188772,-4.764871925235411
0.3161841859169754,55,55,56,2.9852203786157205,1.0707630213193988,0.48862176424846515,0,0,0,0,0,0,-0.1929642474899473,-48.79743653286196,-6.942485323418738,-0.16848256464402048,3.561263288227635,-3.393277777637145
0.3161841859169754,56,11782,56,2.9866718822165828,1.0864162814054357,0.480301608866608,0,0,0,0,0,0,17.23344772231025,-38.30531772062303,8.14532913606935,-2.5200575196486166,-0.0738410176319465,2.5924219180047245
0.3161841859169754,57,11782,57,2.985173479374713,1.1032349003408746,0.47732633873903957,0,0,0,0,0,0,76.29646430293239,-37.13767974488625,65.64783548858985,-2.410117044920029,-5.151814876301561,7.557631223236433
0.3161841859169754,58,10333,58,2.9856417315181107,1.1205873938936028,0.4849841262871268,0,0,0,0,0,0,3.884236484739428,-50.962624077244385,8.766108307963165,2.0081946127612795,-1.5208082324171937,-0.48953876632805593
0.3161841859169754,59,59,60,2.9872530388254654,1.137658687274606,0.48699967672359035,0,0,0,0,0,0,-0.9510039105390413,-37.869478320379216,-0.6322371183934052,-0.24496936835290944,2.0438486447162543,-1.7963321380745985
0.3161841859169754,60,9521,60,2.990705684254976,1.1542498367847052,0.4846656574538325,0,0,0,0,0,0,54.35808991158103,-35.252838482212994,-6.904032485255506,1.6998179275381253,0.8819248331050642,-2.581884298385781
0.3161841859169754,61,9521,61,2.9893809906500923,1.1692259540660388,0.4750781206779963,0,0,0,0,0,0,27.157608930445903,-26.541463176206157,-10.777239520812973,0.8965796074680128,3.816694359595866,-4.714750140266111
0.3161841859169754,62,62,63,2.98493580628382,1.1835022953123,0.4673719637619351,0,0,0,0,0,0,-1.6312965103640025,-14.846925541426367,-4.7664021680677156,1.6505732212791329,4.412319902853493,-6.065745357216006
0.3161841859169754,63,63,64,2.9898686232043206,1.1959436192315855,0.459216892471016,0,0,0,0,0,0,-1.4655617070352323,-5.86533654913435,-3.893061117583051,3.113584487246512,-0.3536615136865029,-2.764912530999972
0.3161841859169754,64,64,65,2.9961118698185087,1.206349841043045,0.44911779631858917,0,0,0,0,0,0,-1.2036772246758443,-7.3547998845186155,-2.8285073270060104,4.054425224684721,-2.473585677501284,-1.5837313630909597
0.3161841859169754,65,65,66,2.9994680410833197,1.2212011764574413,0.44533177804050245,0,0,0,0,0,0,-0.3963090714811337,-5.420636616180111,-0.30385046681135375,1.770262956213394,-0.7835711558404101,-0.9853497520756517
0.3161841859169754,66,12275,66,2.993104463289594,1.2350533867441162,0.44548616559360993,0,0,0,0,0,0,32.082464281717094,-1.572585634186276,20.115891272204248,1.2166353160452448,-3.5180188603190463,2.304341018056067
0.3161841859169754,67,2213,67,2.9876047929070717,1.2496805650476677,0.44387374917016775,0,0,0,0,0,0,-0.8289778507718912,-10.876671649346777,13.491279779722028,0.10959231580643047,0.06561251913576183,-0.1733403306798924
0.3161841859169754,68,68,69,2.980175545755991,1.2633343544722317,0.43985593230438574,0,0,0,0,0,0,-2.7713325729074976,-16.48332181510737,-0.6362215169378239,-1.8124106148193082,2.3478139363123693,-0.5346050943580585
0.3161841859169754,69,69,70,2.975552180087633,1.2788972541905852,0.43841037265077853,0,0,0,0,0,0,-0.8966280432630539,-18.039600085312685,-0.4445614458455484,-1.0926563291985012,0.8429787616636366,0.2496733922961133
0.3161841859169754,70,70,71,2.9753569000615014,1.2945484305610653,0.44173899531545774,0,0,0,0,0,0,-0.37170040145712424,-17.967580189336616,-2.8229855741139778,0.05594195405353571,0.6318295261978331,-0.6857500693404853
0.3161841859169754,71,7559,71,2.9725650859286734,1.3091087793111513,0.4489426860163591,0,0,0,0,0,0,31.540984049790524,-2.933671638837252,19.3273221816033,10.157103678151529,-8.790309846612727,-1.3643372329846013
0.3161841859169754,72,4741,72,2.9658058857062217,1.3235077058680242,0.45456423056269235,0,0,0,0,0,0,1.81110071868605,-27.901204241847193,17.576200399920445,2.4814808682361784,1.445618936227055,-3.925803074004709
0.3161841859169754,73,73,74,2.960446624833425,1.3397268134408016,0.4561585490164747,0,0,0,0,0,0,-1.928981258983292,-40.00444859478109,-1.1579869623460037,-3.3344716178767677,-0.05323614436219426,3.388482324476376
